rank,id_student,code_module,code_presentation,gender,age_band,highest_education,imd_band,num_of_prev_attempts,studied_credits,mean_score,pct_submitted,final_result,dropout,dropout_probability,risk_tier,model_used,scored_date
23954,258392,AAA,2013J,F,0-35,Lower Than A Level,30-40%,0,60,58.8,0.8333333333333334,Pass,0,0.0191,LOW,XGBoost,2026-06-02
23955,236620,DDD,2013B,M,35-55,A Level or Equivalent,30-40%,0,60,76.91304347826087,1.0,Pass,0,0.0191,LOW,XGBoost,2026-06-02
23956,627660,BBB,2014J,F,0-35,HE Qualification,10-20,0,60,47.8,0.8333333333333334,Fail,0,0.0191,LOW,XGBoost,2026-06-02
23957,685085,DDD,2014J,M,35-55,Post Graduate Qualification,,0,60,78.85714285714286,1.0,Pass,0,0.0191,LOW,XGBoost,2026-06-02
23958,476194,FFF,2013B,M,0-35,Lower Than A Level,50-60%,0,60,79.33333333333333,0.9230769230769231,Pass,0,0.0191,LOW,XGBoost,2026-06-02
23959,195552,FFF,2014J,M,0-35,A Level or Equivalent,20-30%,1,120,91.16666666666667,0.9230769230769231,Pass,0,0.0191,LOW,XGBoost,2026-06-02
23960,692654,CCC,2014J,F,0-35,HE Qualification,20-30%,0,30,83.33333333333333,0.9,Pass,0,0.0191,LOW,XGBoost,2026-06-02
23961,447184,BBB,2014B,F,0-35,Lower Than A Level,50-60%,0,60,87.8,0.8333333333333334,Pass,0,0.0191,LOW,XGBoost,2026-06-02
23962,574874,FFF,2013J,M,0-35,A Level or Equivalent,50-60%,0,120,87.08333333333333,0.9230769230769231,Distinction,0,0.0191,LOW,XGBoost,2026-06-02
23963,291237,FFF,2013J,M,0-35,A Level or Equivalent,80-90%,0,180,92.16666666666667,0.9230769230769231,Distinction,0,0.019,LOW,XGBoost,2026-06-02
23964,393727,DDD,2014J,M,0-35,A Level or Equivalent,0-10%,0,60,74.71428571428571,1.0,Pass,0,0.019,LOW,XGBoost,2026-06-02
23965,628954,BBB,2014B,F,0-35,Lower Than A Level,90-100%,0,60,68.0,0.9166666666666666,Pass,0,0.019,LOW,XGBoost,2026-06-02
23966,558787,DDD,2013B,M,0-35,HE Qualification,30-40%,0,60,85.71428571428571,1.0,Distinction,0,0.019,LOW,XGBoost,2026-06-02
23967,626033,FFF,2014J,M,0-35,A Level or Equivalent,,0,150,86.41666666666667,0.9230769230769231,Distinction,0,0.019,LOW,XGBoost,2026-06-02
23968,579343,CCC,2014B,M,0-35,HE Qualification,40-50%,0,60,80.76923076923077,1.0,Pass,0,0.019,LOW,XGBoost,2026-06-02
23969,2257400,EEE,2014J,F,0-35,Lower Than A Level,70-80%,0,60,85.0,0.8,Pass,0,0.019,LOW,XGBoost,2026-06-02
23970,498755,BBB,2013J,F,0-35,A Level or Equivalent,0-10%,0,120,55.72727272727273,0.9166666666666666,Pass,0,0.019,LOW,XGBoost,2026-06-02
23971,1541133,BBB,2013J,F,35-55,A Level or Equivalent,50-60%,0,150,94.0,0.8333333333333334,Fail,0,0.019,LOW,XGBoost,2026-06-02
23972,565273,BBB,2014J,F,0-35,A Level or Equivalent,30-40%,0,120,94.4,0.8333333333333334,Distinction,0,0.019,LOW,XGBoost,2026-06-02
23973,628333,DDD,2014B,F,0-35,A Level or Equivalent,70-80%,0,60,65.57142857142857,1.0,Pass,0,0.019,LOW,XGBoost,2026-06-02
23974,321121,BBB,2014B,F,0-35,Lower Than A Level,40-50%,1,120,83.9090909090909,0.9166666666666666,Pass,0,0.019,LOW,XGBoost,2026-06-02
23975,551478,CCC,2014B,M,55<=,A Level or Equivalent,50-60%,0,60,80.6875,1.0,Pass,0,0.019,LOW,XGBoost,2026-06-02
23976,569566,FFF,2013J,M,35-55,A Level or Equivalent,50-60%,0,60,67.25,0.9230769230769231,Pass,0,0.019,LOW,XGBoost,2026-06-02
23977,605068,BBB,2014J,F,0-35,A Level or Equivalent,20-30%,0,60,55.4,0.8333333333333334,Pass,0,0.019,LOW,XGBoost,2026-06-02
23978,612023,EEE,2014B,M,0-35,Lower Than A Level,30-40%,0,60,49.166666666666664,1.0,Fail,0,0.019,LOW,XGBoost,2026-06-02
23979,107489,AAA,2014J,F,0-35,HE Qualification,20-30%,0,60,82.0,0.8333333333333334,Pass,0,0.019,LOW,XGBoost,2026-06-02
23980,242491,FFF,2013J,M,0-35,A Level or Equivalent,0-10%,1,120,93.0,0.9230769230769231,Distinction,0,0.019,LOW,XGBoost,2026-06-02
23981,690370,EEE,2014J,M,0-35,Lower Than A Level,50-60%,0,60,79.75,0.8,Pass,0,0.019,LOW,XGBoost,2026-06-02
23982,649214,DDD,2014J,M,35-55,A Level or Equivalent,10-20,0,60,87.14285714285714,1.0,Pass,0,0.019,LOW,XGBoost,2026-06-02
23983,108799,BBB,2014B,F,35-55,Post Graduate Qualification,90-100%,0,75,88.9090909090909,0.9166666666666666,Distinction,0,0.019,LOW,XGBoost,2026-06-02
23984,598637,DDD,2013J,F,0-35,HE Qualification,50-60%,0,60,89.14285714285714,1.0,Distinction,0,0.019,LOW,XGBoost,2026-06-02
23985,2444705,BBB,2014J,F,35-55,Lower Than A Level,0-10%,3,60,47.6,0.8333333333333334,Pass,0,0.019,LOW,XGBoost,2026-06-02
23986,1903527,BBB,2013B,F,35-55,Lower Than A Level,90-100%,1,120,88.27272727272727,0.9166666666666666,Distinction,0,0.019,LOW,XGBoost,2026-06-02
23987,622935,CCC,2014J,M,0-35,Lower Than A Level,20-30%,0,60,81.04761904761905,1.0,Pass,0,0.019,LOW,XGBoost,2026-06-02
23988,648985,BBB,2014J,F,0-35,Lower Than A Level,80-90%,0,60,44.2,0.8333333333333334,Pass,0,0.019,LOW,XGBoost,2026-06-02
23989,687945,EEE,2014J,M,0-35,A Level or Equivalent,10-20,0,60,86.5,0.8,Distinction,0,0.019,LOW,XGBoost,2026-06-02
23990,574065,BBB,2013J,F,0-35,A Level or Equivalent,40-50%,0,120,92.0,0.9166666666666666,Distinction,0,0.0189,LOW,XGBoost,2026-06-02
23991,693182,CCC,2014J,M,0-35,HE Qualification,80-90%,0,30,60.22222222222222,0.9,Pass,0,0.0189,LOW,XGBoost,2026-06-02
23992,582446,BBB,2013J,F,35-55,HE Qualification,30-40%,0,60,82.8,0.8333333333333334,Pass,0,0.0189,LOW,XGBoost,2026-06-02
23993,596204,DDD,2013J,M,35-55,A Level or Equivalent,50-60%,0,60,53.714285714285715,1.0,Fail,0,0.0189,LOW,XGBoost,2026-06-02
23994,242633,DDD,2014B,F,0-35,Lower Than A Level,40-50%,0,60,58.833333333333336,0.8571428571428571,Pass,0,0.0189,LOW,XGBoost,2026-06-02
23995,348159,CCC,2014B,F,0-35,HE Qualification,0-10%,0,30,87.42857142857143,1.0,Pass,0,0.0189,LOW,XGBoost,2026-06-02
23996,598052,DDD,2013J,M,0-35,HE Qualification,40-50%,0,60,80.42857142857143,1.0,Pass,0,0.0189,LOW,XGBoost,2026-06-02
23997,650388,GGG,2014J,F,0-35,Lower Than A Level,10-20,0,30,57.77777777777778,0.9,Fail,0,0.0189,LOW,XGBoost,2026-06-02
23998,676633,BBB,2014J,F,0-35,Lower Than A Level,10-20,0,120,49.0,0.8333333333333334,Pass,0,0.0189,LOW,XGBoost,2026-06-02
23999,556416,DDD,2014B,M,0-35,Lower Than A Level,30-40%,0,60,76.28571428571429,1.0,Distinction,0,0.0189,LOW,XGBoost,2026-06-02
24000,332945,EEE,2014J,M,0-35,HE Qualification,50-60%,0,60,94.25,0.8,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24001,656134,EEE,2014J,M,0-35,Lower Than A Level,50-60%,0,60,88.5,0.8,Distinction,0,0.0189,LOW,XGBoost,2026-06-02
24002,624981,FFF,2014B,M,0-35,A Level or Equivalent,50-60%,0,120,69.25,0.9230769230769231,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24003,603036,BBB,2013J,F,0-35,HE Qualification,10-20,0,120,88.45454545454545,0.9166666666666666,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24004,571952,GGG,2013J,F,0-35,Lower Than A Level,60-70%,0,30,68.75,0.8,Fail,0,0.0189,LOW,XGBoost,2026-06-02
24005,28061,AAA,2014J,M,35-55,Lower Than A Level,40-50%,0,60,77.6,0.8333333333333334,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24006,2057959,DDD,2014J,F,35-55,HE Qualification,60-70%,0,60,95.85714285714286,1.0,Distinction,0,0.0189,LOW,XGBoost,2026-06-02
24007,601293,DDD,2013J,F,0-35,A Level or Equivalent,10-20,0,90,60.42857142857143,1.0,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24008,2464386,CCC,2014J,F,0-35,A Level or Equivalent,90-100%,0,60,67.88888888888889,0.9,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24009,651655,BBB,2014J,F,0-35,Lower Than A Level,20-30%,0,60,49.2,0.8333333333333334,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24010,632826,FFF,2014J,M,0-35,A Level or Equivalent,10-20,0,120,71.83333333333333,0.9230769230769231,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24011,88568,EEE,2013J,M,35-55,HE Qualification,70-80%,0,30,89.75,0.8,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24012,1695710,BBB,2013J,F,35-55,A Level or Equivalent,90-100%,0,120,84.9090909090909,0.9166666666666666,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24013,520077,EEE,2014J,M,35-55,Lower Than A Level,30-40%,0,90,83.92307692307692,1.0,Distinction,0,0.0189,LOW,XGBoost,2026-06-02
24014,634369,GGG,2014B,F,35-55,Lower Than A Level,70-80%,0,30,87.85714285714286,0.7,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24015,590499,FFF,2013J,M,0-35,HE Qualification,,0,120,73.0,0.8461538461538461,Fail,0,0.0189,LOW,XGBoost,2026-06-02
24016,557237,DDD,2013B,M,0-35,A Level or Equivalent,20-30%,0,60,63.2,1.0,Fail,0,0.0189,LOW,XGBoost,2026-06-02
24017,577136,GGG,2014B,F,35-55,A Level or Equivalent,40-50%,0,30,86.875,0.8,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24018,583871,DDD,2013J,F,0-35,Lower Than A Level,30-40%,0,60,66.85714285714286,1.0,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24019,2551220,AAA,2013J,F,0-35,Lower Than A Level,90-100%,0,60,64.8,0.8333333333333334,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24020,591394,FFF,2013J,F,0-35,Lower Than A Level,30-40%,0,90,90.0909090909091,0.8461538461538461,Pass,0,0.0189,LOW,XGBoost,2026-06-02
24021,581253,FFF,2014J,M,35-55,Lower Than A Level,50-60%,1,120,54.73913043478261,1.0,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24022,539063,EEE,2013J,F,0-35,HE Qualification,70-80%,0,30,92.25,0.8,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24023,612919,BBB,2014B,F,35-55,A Level or Equivalent,20-30%,0,75,86.45454545454545,0.9166666666666666,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24024,530567,FFF,2013B,M,0-35,HE Qualification,20-30%,1,120,88.25,0.9230769230769231,Distinction,0,0.0188,LOW,XGBoost,2026-06-02
24025,124304,EEE,2014J,M,0-35,A Level or Equivalent,10-20,0,60,90.0,0.8,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24026,605069,FFF,2013J,M,0-35,Lower Than A Level,50-60%,0,60,65.41666666666667,0.9230769230769231,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24027,561559,EEE,2014B,M,35-55,HE Qualification,40-50%,0,60,75.92307692307692,1.0,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24028,488990,AAA,2014J,M,35-55,A Level or Equivalent,80-90%,0,60,54.0,0.8333333333333334,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24029,629240,BBB,2014B,F,0-35,Lower Than A Level,90-100%,0,60,60.18181818181818,0.9166666666666666,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24030,2533407,GGG,2014B,F,35-55,HE Qualification,20-30%,0,30,78.125,0.8,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24031,571818,EEE,2013J,M,0-35,A Level or Equivalent,40-50%,0,60,86.75,0.8,Distinction,0,0.0188,LOW,XGBoost,2026-06-02
24032,331358,AAA,2014J,F,35-55,HE Qualification,90-100%,1,60,84.66666666666667,1.0,Distinction,0,0.0188,LOW,XGBoost,2026-06-02
24033,524378,CCC,2014B,F,35-55,A Level or Equivalent,40-50%,0,60,82.77272727272727,1.0,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24034,2522927,AAA,2014J,F,35-55,A Level or Equivalent,60-70%,0,60,68.4,0.8333333333333334,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24035,2345751,CCC,2014J,M,0-35,A Level or Equivalent,0-10%,0,60,88.0,0.9,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24036,540723,FFF,2014J,M,35-55,Lower Than A Level,70-80%,1,60,61.666666666666664,0.9230769230769231,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24037,2624961,AAA,2014J,F,0-35,A Level or Equivalent,80-90%,0,60,62.6,0.8333333333333334,Fail,0,0.0188,LOW,XGBoost,2026-06-02
24038,646481,CCC,2014J,M,0-35,A Level or Equivalent,80-90%,0,60,84.33333333333333,0.9,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24039,383694,DDD,2013J,F,0-35,Lower Than A Level,30-40%,0,60,84.14285714285714,1.0,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24040,624209,CCC,2014J,M,0-35,A Level or Equivalent,0-10%,0,60,86.33333333333333,0.9,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24041,534698,BBB,2013B,F,0-35,A Level or Equivalent,90-100%,0,60,83.1,0.8333333333333334,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24042,521164,GGG,2013J,F,0-35,Lower Than A Level,50-60%,0,30,82.38461538461539,1.0,Distinction,0,0.0188,LOW,XGBoost,2026-06-02
24043,556391,FFF,2013B,M,0-35,Lower Than A Level,50-60%,0,60,67.58333333333333,0.9230769230769231,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24044,687792,DDD,2014J,F,0-35,HE Qualification,20-30%,0,60,68.14285714285714,1.0,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24045,342234,FFF,2014B,F,35-55,Post Graduate Qualification,90-100%,0,120,85.08333333333333,0.9230769230769231,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24046,362661,FFF,2014B,M,0-35,A Level or Equivalent,30-40%,0,90,78.91666666666667,0.9230769230769231,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24047,628679,BBB,2014J,F,0-35,A Level or Equivalent,10-20,0,60,60.8,0.8333333333333334,Pass,0,0.0188,LOW,XGBoost,2026-06-02
24048,2205383,BBB,2013B,F,35-55,A Level or Equivalent,40-50%,0,90,82.81818181818181,0.9166666666666666,Fail,0,0.0188,LOW,XGBoost,2026-06-02
24049,498459,CCC,2014J,F,0-35,HE Qualification,90-100%,0,90,97.44444444444444,0.9,Distinction,0,0.0188,LOW,XGBoost,2026-06-02
24050,444856,FFF,2013J,M,0-35,Lower Than A Level,20-30%,0,60,50.083333333333336,0.9230769230769231,Fail,0,0.0187,LOW,XGBoost,2026-06-02
24051,259641,CCC,2014J,M,35-55,A Level or Equivalent,,0,120,87.375,1.0,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24052,642413,BBB,2014J,F,0-35,Lower Than A Level,10-20,0,120,50.6,0.8333333333333334,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24053,474902,DDD,2013J,M,35-55,Lower Than A Level,60-70%,0,60,56.142857142857146,1.0,Fail,0,0.0187,LOW,XGBoost,2026-06-02
24054,585695,DDD,2013J,M,0-35,A Level or Equivalent,60-70%,0,90,96.28571428571429,1.0,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24055,587923,BBB,2013J,F,0-35,Lower Than A Level,70-80%,0,120,71.8,0.8333333333333334,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24056,600490,BBB,2013J,F,35-55,A Level or Equivalent,90-100%,0,60,93.8,0.8333333333333334,Distinction,0,0.0187,LOW,XGBoost,2026-06-02
24057,632389,EEE,2014B,M,0-35,A Level or Equivalent,60-70%,0,30,87.5,0.8,Distinction,0,0.0187,LOW,XGBoost,2026-06-02
24058,597968,DDD,2013J,M,0-35,A Level or Equivalent,80-90%,0,60,79.0,1.0,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24059,687503,FFF,2014J,F,35-55,Lower Than A Level,30-40%,0,120,77.66666666666667,0.9230769230769231,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24060,577566,DDD,2014J,M,0-35,HE Qualification,10-20,0,90,63.76923076923077,1.0,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24061,630634,FFF,2014B,M,35-55,HE Qualification,20-30%,0,90,65.0,0.9230769230769231,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24062,610257,DDD,2013J,M,35-55,Post Graduate Qualification,,0,70,89.85714285714286,1.0,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24063,647466,EEE,2014J,F,0-35,HE Qualification,10-20,0,60,81.75,0.8,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24064,648369,EEE,2014J,M,0-35,HE Qualification,40-50%,0,60,80.0,1.0,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24065,624196,BBB,2014B,F,0-35,Lower Than A Level,90-100%,0,60,86.7,0.8333333333333334,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24066,531871,FFF,2014J,M,0-35,HE Qualification,40-50%,0,60,80.18181818181819,0.8461538461538461,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24067,630380,DDD,2014J,M,0-35,A Level or Equivalent,60-70%,0,60,55.42857142857143,1.0,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24068,174024,AAA,2014J,M,35-55,A Level or Equivalent,10-20,0,60,60.4,0.8333333333333334,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24069,383602,FFF,2014J,F,0-35,Lower Than A Level,80-90%,0,120,88.58333333333333,0.9230769230769231,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24070,574310,DDD,2013J,F,0-35,A Level or Equivalent,70-80%,0,60,88.35714285714286,1.0,Distinction,0,0.0187,LOW,XGBoost,2026-06-02
24071,577527,BBB,2014B,F,35-55,Lower Than A Level,60-70%,1,120,85.72727272727273,0.9166666666666666,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24072,583238,EEE,2013J,M,0-35,Lower Than A Level,70-80%,0,60,93.5,0.8,Distinction,0,0.0187,LOW,XGBoost,2026-06-02
24073,583946,DDD,2013J,F,0-35,A Level or Equivalent,90-100%,0,60,75.85714285714286,1.0,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24074,513757,BBB,2013B,F,35-55,A Level or Equivalent,30-40%,1,120,76.81818181818181,0.9166666666666666,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24075,621722,FFF,2014B,F,0-35,HE Qualification,30-40%,0,90,80.66666666666667,0.9230769230769231,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24076,612982,FFF,2014B,M,0-35,Lower Than A Level,30-40%,0,60,59.583333333333336,0.9230769230769231,Fail,0,0.0187,LOW,XGBoost,2026-06-02
24077,620561,GGG,2014B,F,0-35,Lower Than A Level,30-40%,0,30,87.125,0.8,Distinction,0,0.0187,LOW,XGBoost,2026-06-02
24078,580960,BBB,2013J,F,35-55,A Level or Equivalent,10-20,0,120,81.36363636363636,0.9166666666666666,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24079,598102,CCC,2014J,M,0-35,HE Qualification,0-10%,0,60,66.06666666666666,1.0,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24080,2688692,DDD,2014B,M,0-35,A Level or Equivalent,80-90%,0,60,71.42857142857143,1.0,Pass,0,0.0187,LOW,XGBoost,2026-06-02
24081,689371,GGG,2014J,F,0-35,Lower Than A Level,30-40%,0,30,83.5,0.8,Distinction,0,0.0187,LOW,XGBoost,2026-06-02
24082,383600,AAA,2014J,M,0-35,A Level or Equivalent,70-80%,0,60,78.6,0.8333333333333334,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24083,1488959,AAA,2013J,M,35-55,A Level or Equivalent,70-80%,0,60,61.8,0.8333333333333334,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24084,2139037,CCC,2014B,F,0-35,HE Qualification,90-100%,0,60,86.52380952380952,1.0,Distinction,0,0.0186,LOW,XGBoost,2026-06-02
24085,647391,FFF,2014J,F,0-35,HE Qualification,0-10%,0,150,75.58333333333333,0.9230769230769231,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24086,601465,GGG,2013J,M,0-35,Lower Than A Level,70-80%,0,30,91.0,0.8,Fail,0,0.0186,LOW,XGBoost,2026-06-02
24087,594745,GGG,2013J,F,35-55,Lower Than A Level,80-90%,0,30,83.75,0.8,Distinction,0,0.0186,LOW,XGBoost,2026-06-02
24088,188026,BBB,2013J,F,0-35,HE Qualification,90-100%,1,120,89.0,0.9166666666666666,Fail,0,0.0186,LOW,XGBoost,2026-06-02
24089,535047,CCC,2014B,M,0-35,A Level or Equivalent,30-40%,0,30,72.44444444444444,0.9,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24090,2687858,BBB,2014J,F,35-55,Lower Than A Level,80-90%,0,120,55.4,0.8333333333333334,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24091,331404,DDD,2013J,F,55<=,HE Qualification,,0,60,89.0,1.0,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24092,1950911,GGG,2014J,F,35-55,Lower Than A Level,40-50%,0,30,71.875,0.8,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24093,594406,FFF,2014J,M,0-35,HE Qualification,0-10%,1,180,63.0,1.0,Fail,0,0.0186,LOW,XGBoost,2026-06-02
24094,424082,CCC,2014B,M,0-35,HE Qualification,70-80%,0,30,72.88888888888889,0.9,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24095,549038,DDD,2013B,M,0-35,Lower Than A Level,80-90%,0,60,74.76923076923077,0.9285714285714286,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24096,158611,DDD,2013J,M,0-35,HE Qualification,80-90%,1,60,52.42857142857143,1.0,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24097,178496,CCC,2014B,M,0-35,HE Qualification,,0,30,85.88888888888889,0.9,Distinction,0,0.0186,LOW,XGBoost,2026-06-02
24098,581234,EEE,2013J,M,0-35,A Level or Equivalent,50-60%,0,60,88.0,0.8,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24099,536593,FFF,2013B,M,35-55,HE Qualification,70-80%,0,70,69.75,0.9230769230769231,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24100,420724,BBB,2013J,F,35-55,Lower Than A Level,80-90%,1,60,71.2,0.8333333333333334,Fail,0,0.0186,LOW,XGBoost,2026-06-02
24101,617801,DDD,2014B,M,35-55,A Level or Equivalent,40-50%,0,60,77.14285714285714,1.0,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24102,2507993,DDD,2014J,M,35-55,HE Qualification,30-40%,0,60,67.14285714285714,1.0,Pass,0,0.0186,LOW,XGBoost,2026-06-02
24103,553487,BBB,2013B,F,0-35,A Level or Equivalent,60-70%,0,120,75.18181818181819,0.9166666666666666,Distinction,0,0.0185,LOW,XGBoost,2026-06-02
24104,575186,FFF,2013J,M,0-35,A Level or Equivalent,60-70%,0,120,71.41666666666667,0.9230769230769231,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24105,495734,DDD,2013B,M,0-35,A Level or Equivalent,60-70%,0,60,61.833333333333336,0.8571428571428571,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24106,2469688,CCC,2014J,M,0-35,A Level or Equivalent,10-20,0,60,86.42105263157895,1.0,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24107,1640680,FFF,2014J,M,0-35,A Level or Equivalent,80-90%,0,60,80.72727272727273,0.8461538461538461,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24108,557742,DDD,2013B,F,0-35,A Level or Equivalent,90-100%,0,60,80.16666666666667,0.8571428571428571,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24109,688133,EEE,2014J,M,0-35,A Level or Equivalent,10-20,0,60,97.5,0.8,Distinction,0,0.0185,LOW,XGBoost,2026-06-02
24110,645831,EEE,2014J,M,0-35,Lower Than A Level,20-30%,0,60,91.0,0.8,Distinction,0,0.0185,LOW,XGBoost,2026-06-02
24111,628004,FFF,2014B,F,0-35,A Level or Equivalent,30-40%,0,60,80.58333333333333,0.9230769230769231,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24112,524845,FFF,2013J,F,0-35,A Level or Equivalent,80-90%,0,150,67.83333333333333,0.9230769230769231,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24113,2566592,AAA,2013J,F,35-55,A Level or Equivalent,90-100%,0,60,71.8,0.8333333333333334,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24114,1076015,CCC,2014J,M,35-55,A Level or Equivalent,80-90%,0,60,85.55555555555556,0.9,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24115,692477,DDD,2014J,M,0-35,HE Qualification,40-50%,0,120,89.85714285714286,1.0,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24116,605996,BBB,2014B,F,0-35,A Level or Equivalent,50-60%,0,120,57.36363636363637,0.9166666666666666,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24117,2617002,AAA,2013J,F,0-35,A Level or Equivalent,80-90%,0,60,64.8,0.8333333333333334,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24118,540503,FFF,2013J,M,0-35,Lower Than A Level,30-40%,0,60,63.916666666666664,0.9230769230769231,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24119,2398313,AAA,2014J,M,35-55,Lower Than A Level,70-80%,0,60,71.4,0.8333333333333334,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24120,689050,DDD,2014J,M,0-35,HE Qualification,80-90%,0,120,87.33333333333333,1.0,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24121,677382,FFF,2014J,M,0-35,A Level or Equivalent,10-20,0,120,69.5,0.9230769230769231,Fail,0,0.0185,LOW,XGBoost,2026-06-02
24122,1876636,FFF,2013J,F,35-55,A Level or Equivalent,60-70%,0,120,88.76190476190476,1.0,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24123,597206,EEE,2013J,M,0-35,A Level or Equivalent,70-80%,0,60,82.5,0.8,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24124,551183,DDD,2013B,M,0-35,A Level or Equivalent,,0,60,72.71428571428571,1.0,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24125,110175,AAA,2013J,M,35-55,HE Qualification,80-90%,0,60,63.4,0.8333333333333334,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24126,614159,BBB,2014J,F,0-35,A Level or Equivalent,20-30%,0,60,45.4,0.8333333333333334,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24127,598665,DDD,2013J,M,35-55,Lower Than A Level,90-100%,0,60,86.71428571428571,1.0,Distinction,0,0.0185,LOW,XGBoost,2026-06-02
24128,634905,DDD,2014B,M,0-35,HE Qualification,,0,60,89.85714285714286,1.0,Distinction,0,0.0185,LOW,XGBoost,2026-06-02
24129,631772,CCC,2014B,M,35-55,Lower Than A Level,90-100%,0,30,94.0,0.9,Pass,0,0.0185,LOW,XGBoost,2026-06-02
24130,628869,GGG,2014B,M,0-35,A Level or Equivalent,30-40%,0,30,93.125,0.8,Distinction,0,0.0185,LOW,XGBoost,2026-06-02
